"sample","strategy","grp","cost","qalys"
748,"Strategy 3","Group 1",155440.528803058,11.4666657590539
749,"Strategy 3","Group 1",197591.8366598,8.78820524638487
750,"Strategy 3","Group 1",163280.201020152,9.43104187978205
751,"Strategy 3","Group 1",142268.175768581,9.98688809583458
752,"Strategy 3","Group 1",161357.564758299,8.59285459879542
753,"Strategy 3","Group 1",161619.184744828,9.85348218794945
754,"Strategy 3","Group 1",132767.910831425,9.96937819931617
755,"Strategy 3","Group 1",124626.329569052,9.58177805410758
756,"Strategy 3","Group 1",183062.849838073,9.22441111598237
757,"Strategy 3","Group 1",151402.5886643,9.42984661307781
758,"Strategy 3","Group 1",121360.913841192,9.54356876850059
759,"Strategy 3","Group 1",192711.282788109,9.4685133462996
760,"Strategy 3","Group 1",174885.56124481,7.45715016178778
761,"Strategy 3","Group 1",165622.482666042,8.40194151778347
762,"Strategy 3","Group 1",157209.773062715,10.0691018598533
763,"Strategy 3","Group 1",151821.995733903,9.11610181332049
764,"Strategy 3","Group 1",113534.042798297,9.82572963022803
765,"Strategy 3","Group 1",169823.988948999,9.42208113511481
766,"Strategy 3","Group 1",143504.003902371,9.55161910834497
767,"Strategy 3","Group 1",120077.288091029,10.1255630124059
768,"Strategy 3","Group 1",219419.745250573,9.31135429887595
769,"Strategy 3","Group 1",158953.901756134,9.90734381397503
770,"Strategy 3","Group 1",207556.88742295,8.69626721897018
771,"Strategy 3","Group 1",190889.612906019,9.77610925896079
772,"Strategy 3","Group 1",129841.71104205,9.75312703602423
773,"Strategy 3","Group 1",138301.271366243,10.7559284945591
774,"Strategy 3","Group 1",155393.429354053,9.47370331195079
775,"Strategy 3","Group 1",98324.2871510397,9.39756278805828
776,"Strategy 3","Group 1",180479.315738824,8.66168232571335
777,"Strategy 3","Group 1",185904.628241986,8.78491854610597
778,"Strategy 3","Group 1",177840.896323228,9.94247652161421
779,"Strategy 3","Group 1",153358.871203269,8.61708489155359
780,"Strategy 3","Group 1",216834.597762691,10.0105628728008
781,"Strategy 3","Group 1",211855.395934413,8.69460515299549
782,"Strategy 3","Group 1",176365.287587606,8.75416178885402
783,"Strategy 3","Group 1",146997.277556892,8.90523396226887
784,"Strategy 3","Group 1",185212.276107156,8.21305147387135
785,"Strategy 3","Group 1",249097.786480743,9.45590517419489
786,"Strategy 3","Group 1",130612.83722096,9.9309014509511
787,"Strategy 3","Group 1",203140.45844572,10.5432965132119
788,"Strategy 3","Group 1",250903.980677795,9.36208943909831
789,"Strategy 3","Group 1",138090.614371672,9.6349701081138
790,"Strategy 3","Group 1",151285.556515997,9.97182479117853
791,"Strategy 3","Group 1",154321.928406674,8.80972563063495
792,"Strategy 3","Group 1",140000.258828303,9.59678966623621
793,"Strategy 3","Group 1",147865.414240393,10.2823598715445
794,"Strategy 3","Group 1",148249.091498723,9.74677123384413
795,"Strategy 3","Group 1",206922.961709529,8.39449549276775
796,"Strategy 3","Group 1",159861.507639245,9.46779262288424
797,"Strategy 3","Group 1",217507.518082042,8.39614268746611
798,"Strategy 3","Group 1",120058.409046348,8.54334038917637
799,"Strategy 3","Group 1",156282.428259395,10.500656990128
800,"Strategy 3","Group 1",167125.871321728,9.76257419689115
801,"Strategy 3","Group 1",146769.097546657,9.70374019063038
802,"Strategy 3","Group 1",134643.79120088,9.32218063254579
803,"Strategy 3","Group 1",121977.549796259,9.17053293114774
804,"Strategy 3","Group 1",126483.852963947,8.83821228174677
805,"Strategy 3","Group 1",244600.915549287,8.95313332813565
806,"Strategy 3","Group 1",140059.708974232,9.35796527067982
807,"Strategy 3","Group 1",134607.796132799,8.59276211277223
808,"Strategy 3","Group 1",141341.128116228,8.03041796821207
809,"Strategy 3","Group 1",186442.268597903,10.2185723904143
810,"Strategy 3","Group 1",129652.302439136,10.4905515411584
811,"Strategy 3","Group 1",149666.62166792,8.70549275995086
812,"Strategy 3","Group 1",138733.890403186,9.92157348673583
813,"Strategy 3","Group 1",157635.932473653,9.21220725644397
814,"Strategy 3","Group 1",177190.402123692,9.60882803576281
815,"Strategy 3","Group 1",152238.362075697,11.953216692841
816,"Strategy 3","Group 1",139199.259386266,10.0521208054338
817,"Strategy 3","Group 1",186905.71734275,8.62558252606055
818,"Strategy 3","Group 1",133138.135890568,9.30138350173405
819,"Strategy 3","Group 1",182502.289873577,10.0231409777045
820,"Strategy 3","Group 1",142098.053190449,9.12526059502422
821,"Strategy 3","Group 1",160914.156607811,9.58064778776522
822,"Strategy 3","Group 1",168628.514062006,8.84526979799507
823,"Strategy 3","Group 1",169516.82429296,9.55467518998265
824,"Strategy 3","Group 1",192854.158982886,8.73739033687251
825,"Strategy 3","Group 1",185196.409774509,9.22899883622733
826,"Strategy 3","Group 1",175713.493122444,8.76976118701712
827,"Strategy 3","Group 1",192723.218857431,8.05145429450596
828,"Strategy 3","Group 1",147401.546338712,9.41224335330024
829,"Strategy 3","Group 1",156167.484229611,9.35661379331606
830,"Strategy 3","Group 1",186561.993175061,9.01606195576851
831,"Strategy 3","Group 1",215295.273573602,10.3106597431809
832,"Strategy 3","Group 1",174859.837795546,8.98037792020806
833,"Strategy 3","Group 1",151342.560663098,9.80158957272242
834,"Strategy 3","Group 1",135415.530208659,10.434513322212
835,"Strategy 3","Group 1",134743.237978604,9.27978026949548
836,"Strategy 3","Group 1",156175.410787324,8.54961580459441
837,"Strategy 3","Group 1",178766.095545734,8.86818042389513
838,"Strategy 3","Group 1",170688.257146003,10.4898540396951
839,"Strategy 3","Group 1",126861.752488483,10.8203317533553
840,"Strategy 3","Group 1",122121.2135609,9.065566421479
841,"Strategy 3","Group 1",215332.46633393,9.47237249644101
842,"Strategy 3","Group 1",159254.265960821,7.88482366405973
843,"Strategy 3","Group 1",152662.512894218,8.91018917106481
844,"Strategy 3","Group 1",165353.695037277,10.1847390615613
845,"Strategy 3","Group 1",239697.459517175,9.50328546136172
846,"Strategy 3","Group 1",159657.77973261,8.56923956338935
847,"Strategy 3","Group 1",206899.488168069,9.66030382534326
848,"Strategy 3","Group 1",175384.191112877,9.6501867249389
849,"Strategy 3","Group 1",292832.00689062,10.4032807965032
850,"Strategy 3","Group 1",158253.92873409,10.765877567268
851,"Strategy 3","Group 1",112746.780423176,9.6568302521623
852,"Strategy 3","Group 1",192568.459813789,10.2399495818099
853,"Strategy 3","Group 1",174243.264915098,9.01262175733227
854,"Strategy 3","Group 1",125673.429774596,9.5448063168224
855,"Strategy 3","Group 1",115807.787599097,9.7526716183213
856,"Strategy 3","Group 1",182565.814231137,9.51614928916582
857,"Strategy 3","Group 1",159206.008245067,9.61387977328391
858,"Strategy 3","Group 1",225113.72849303,9.83089096678555
859,"Strategy 3","Group 1",224549.943695749,9.70186823072594
860,"Strategy 3","Group 1",175005.814808696,9.94162600135486
861,"Strategy 3","Group 1",132014.192717837,8.9178280225183
862,"Strategy 3","Group 1",190096.378711086,9.6379533071424
863,"Strategy 3","Group 1",146371.083090877,8.38753687836946
864,"Strategy 3","Group 1",140833.824681057,9.40908135139617
865,"Strategy 3","Group 1",160426.951818428,9.75395645991724
866,"Strategy 3","Group 1",164159.653427025,9.7657670345106
867,"Strategy 3","Group 1",138748.003903895,10.3193615813967
868,"Strategy 3","Group 1",157085.767709271,10.236025754666
869,"Strategy 3","Group 1",126578.005820576,10.3999674904389
870,"Strategy 3","Group 1",198814.028668861,10.2673559985473
871,"Strategy 3","Group 1",129134.243590286,8.89139453763492
872,"Strategy 3","Group 1",115141.283430927,8.71075966920539
873,"Strategy 3","Group 1",149870.398347233,9.31914067962795
874,"Strategy 3","Group 1",252218.404996296,10.0061939362277
875,"Strategy 3","Group 1",201852.037613209,9.3540050020349
876,"Strategy 3","Group 1",155019.225201557,9.50631767058827
877,"Strategy 3","Group 1",152253.526737778,10.0824951575649
878,"Strategy 3","Group 1",188751.969122044,8.6744591679052
879,"Strategy 3","Group 1",212492.98410499,9.66404198040919
880,"Strategy 3","Group 1",234992.352524133,9.71946879724039
881,"Strategy 3","Group 1",159581.21424077,9.19120781432484
882,"Strategy 3","Group 1",237824.419292492,9.15512455071752
883,"Strategy 3","Group 1",147266.551699178,9.26250536089463
884,"Strategy 3","Group 1",186584.961137548,10.3751588283671
885,"Strategy 3","Group 1",136543.12810051,9.86585967080171
886,"Strategy 3","Group 1",173293.029333467,8.44721908975529
887,"Strategy 3","Group 1",151462.827290763,8.98726114781041
888,"Strategy 3","Group 1",134083.836068675,9.87982122223459
889,"Strategy 3","Group 1",167533.246865408,10.0852334893459
890,"Strategy 3","Group 1",224650.237569371,9.98869073985765
891,"Strategy 3","Group 1",171810.398725266,9.08706251155834
892,"Strategy 3","Group 1",186215.662945566,9.10844692625934
893,"Strategy 3","Group 1",136188.006127701,11.177094215696
894,"Strategy 3","Group 1",141153.942367691,9.3981692585523
895,"Strategy 3","Group 1",168215.431906011,10.0893565460496
896,"Strategy 3","Group 1",213798.210729848,8.65003724245817
897,"Strategy 3","Group 1",144136.189633963,9.41247678378641
898,"Strategy 3","Group 1",246681.52998481,9.79350968977701
899,"Strategy 3","Group 1",113355.777035714,8.89468769860431
900,"Strategy 3","Group 1",153846.436723297,11.2097753069362
901,"Strategy 3","Group 1",163978.052768938,8.1499513090971
902,"Strategy 3","Group 1",193275.087261777,10.2555045167059
903,"Strategy 3","Group 1",129674.01109285,10.4172339362099
904,"Strategy 3","Group 1",110799.340340468,8.82566239707943
905,"Strategy 3","Group 1",167813.469734605,10.031648606135
906,"Strategy 3","Group 1",108232.363123439,8.4621377933546
907,"Strategy 3","Group 1",144757.959221879,10.0853764286302
908,"Strategy 3","Group 1",179444.304846772,10.7928801966496
909,"Strategy 3","Group 1",112315.3736437,9.40603923104437
910,"Strategy 3","Group 1",150530.890549461,9.10482323188981
911,"Strategy 3","Group 1",217238.81419103,10.3820622889064
912,"Strategy 3","Group 1",211396.06926807,9.02641676913201
913,"Strategy 3","Group 1",140627.058585508,8.59109655663328
914,"Strategy 3","Group 1",116013.670790202,9.51652234373189
915,"Strategy 3","Group 1",170056.157335071,9.42140402103211
916,"Strategy 3","Group 1",219181.340149107,9.17698431614075
917,"Strategy 3","Group 1",147277.834094414,9.60182779163583
918,"Strategy 3","Group 1",201047.804440924,8.70343029240348
919,"Strategy 3","Group 1",227652.101502148,9.86786385165491
920,"Strategy 3","Group 1",145038.658076455,9.96168863257169
921,"Strategy 3","Group 1",201951.246773792,9.14130066790991
922,"Strategy 3","Group 1",148745.719027738,8.93396119772549
923,"Strategy 3","Group 1",144321.026513878,9.24218545332037
924,"Strategy 3","Group 1",133163.167497766,10.3740384557395
925,"Strategy 3","Group 1",158129.56383728,9.04071410797828
926,"Strategy 3","Group 1",161275.300532913,9.26518805881448
927,"Strategy 3","Group 1",233957.43210547,9.40392718339948
928,"Strategy 3","Group 1",128260.03892415,9.47775737644796
929,"Strategy 3","Group 1",169993.72913938,9.08339201757891
930,"Strategy 3","Group 1",153879.279697092,10.9071268192158
931,"Strategy 3","Group 1",160468.033460585,8.28031108134522
932,"Strategy 3","Group 1",163792.298398877,9.55615505324462
933,"Strategy 3","Group 1",156440.6910575,10.1346088439302
934,"Strategy 3","Group 1",146041.707469867,10.2202098413767
935,"Strategy 3","Group 1",209166.876106284,9.33427404655394
936,"Strategy 3","Group 1",213168.392937997,10.8480120734964
937,"Strategy 3","Group 1",169241.626338928,10.2719166603466
938,"Strategy 3","Group 1",173293.304900481,9.58333916159806
939,"Strategy 3","Group 1",182027.19151764,9.14797675552313
940,"Strategy 3","Group 1",110684.979630139,10.4261536366029
941,"Strategy 3","Group 1",176968.197310508,8.7856215507432
942,"Strategy 3","Group 1",159550.081502466,9.34420330732805
943,"Strategy 3","Group 1",140495.706721335,8.64458114653223
944,"Strategy 3","Group 1",179655.181707776,9.07143351910869
945,"Strategy 3","Group 1",156161.61596661,8.95748313959202
946,"Strategy 3","Group 1",184749.553163628,9.87783364334653
947,"Strategy 3","Group 1",206378.576104488,9.3649509130818
948,"Strategy 3","Group 1",149753.287129478,9.86517050046633
949,"Strategy 3","Group 1",175663.624309394,8.58637359359724
950,"Strategy 3","Group 1",142267.04265526,9.55680304876732
951,"Strategy 3","Group 1",134827.765130655,10.1390739935332
952,"Strategy 3","Group 1",118082.893194792,8.68809889979158
953,"Strategy 3","Group 1",280955.024447266,9.0332182840102
954,"Strategy 3","Group 1",182210.11924705,9.27842447299154
955,"Strategy 3","Group 1",186076.096261344,9.43327303280972
956,"Strategy 3","Group 1",175413.864145898,9.44414506959821
957,"Strategy 3","Group 1",159450.145873775,9.26290434348231
958,"Strategy 3","Group 1",124293.475732468,9.26343829279246
959,"Strategy 3","Group 1",152898.60977567,9.7680836301261
960,"Strategy 3","Group 1",168683.268764972,8.61849304793432
961,"Strategy 3","Group 1",127603.48277252,9.95650018513007
962,"Strategy 3","Group 1",110383.275686697,9.64921400677876
963,"Strategy 3","Group 1",116501.144742448,8.6222702008937
964,"Strategy 3","Group 1",158920.569763968,9.29809794088058
965,"Strategy 3","Group 1",159980.467178571,8.71389037336618
966,"Strategy 3","Group 1",156350.359578576,10.4912942862396
967,"Strategy 3","Group 1",144980.808367168,9.56196484468463
968,"Strategy 3","Group 1",153785.099366105,9.66970995033691
969,"Strategy 3","Group 1",111042.169054189,9.55793025438538
970,"Strategy 3","Group 1",168233.453716589,9.83082491573763
971,"Strategy 3","Group 1",118601.388699726,8.56861280558205
972,"Strategy 3","Group 1",179599.5776139,9.68143298300284
973,"Strategy 3","Group 1",166464.306440063,9.50841145749761
974,"Strategy 3","Group 1",195848.128170282,10.7505533050675
975,"Strategy 3","Group 1",122769.556119035,9.41466726169034
976,"Strategy 3","Group 1",168728.291208029,8.61703802182718
977,"Strategy 3","Group 1",148715.778708231,10.3914008301076
978,"Strategy 3","Group 1",243310.726890295,8.84933609892967
979,"Strategy 3","Group 1",134850.671830003,8.72280777585673
980,"Strategy 3","Group 1",101659.29950916,8.00153402488882
981,"Strategy 3","Group 1",128806.23932954,9.92600119144894
982,"Strategy 3","Group 1",144520.771744609,10.0525846703341
983,"Strategy 3","Group 1",164654.399995222,9.32813522372085
984,"Strategy 3","Group 1",133584.533639133,8.41200735401951
985,"Strategy 3","Group 1",178415.246592309,10.4016067082419
986,"Strategy 3","Group 1",162181.798216503,9.4411244978271
987,"Strategy 3","Group 1",146392.149770009,8.99120672176636
988,"Strategy 3","Group 1",156669.995083932,9.25133020300017
989,"Strategy 3","Group 1",165015.875859332,8.54301632434333
990,"Strategy 3","Group 1",156287.198676043,9.98567592461431
991,"Strategy 3","Group 1",177174.002140563,9.03438109458896
992,"Strategy 3","Group 1",193586.278058137,11.0852699441273
993,"Strategy 3","Group 1",161914.736403517,8.37669816458166
994,"Strategy 3","Group 1",141088.148410103,8.84795812571984
995,"Strategy 3","Group 1",230992.909476616,10.2380920720554
996,"Strategy 3","Group 1",172338.781689166,8.29074653225694
997,"Strategy 3","Group 1",158794.724366336,9.38683330242512
998,"Strategy 3","Group 1",172356.737558555,10.1535951472494
999,"Strategy 3","Group 1",206640.092048261,9.88408666300832
1000,"Strategy 3","Group 1",133992.307052751,9.21512355817907
1,"Strategy 3","Group 2",1957085.39598191,9.92464289220586
2,"Strategy 3","Group 2",1640488.32091606,11.9446988069878
3,"Strategy 3","Group 2",1089485.13119224,10.5371474490173
4,"Strategy 3","Group 2",1002083.15465968,10.5933354877173
5,"Strategy 3","Group 2",2190494.97180702,9.28627261581569
6,"Strategy 3","Group 2",1499777.03028755,10.6427935591663
7,"Strategy 3","Group 2",1653088.34944367,9.99399423877765
8,"Strategy 3","Group 2",1835004.46551907,10.6977465198334
9,"Strategy 3","Group 2",941871.401196522,9.19920937738476
10,"Strategy 3","Group 2",1350219.12529345,9.53741740840923
11,"Strategy 3","Group 2",1246199.5993358,10.0774546258751
12,"Strategy 3","Group 2",1143981.92474583,10.140212228357
13,"Strategy 3","Group 2",1245617.26520971,8.55614096774792
14,"Strategy 3","Group 2",499364.918188889,10.6472031073489
15,"Strategy 3","Group 2",1238535.12509435,10.9143832911152
16,"Strategy 3","Group 2",869802.455733278,9.68176015377578
17,"Strategy 3","Group 2",1168372.93791701,9.25453199835452
18,"Strategy 3","Group 2",1866607.33114416,10.2019558916373
19,"Strategy 3","Group 2",956388.162015065,10.8055376043246
20,"Strategy 3","Group 2",2153594.63726166,9.10213375547051
21,"Strategy 3","Group 2",2972224.44967197,10.4486552527548
22,"Strategy 3","Group 2",1309289.81644449,9.81810687578996
23,"Strategy 3","Group 2",670596.655384825,8.92776542420238
24,"Strategy 3","Group 2",1356183.13989107,8.70256351700498
25,"Strategy 3","Group 2",1527772.70509515,10.404007399498
26,"Strategy 3","Group 2",1623348.34118194,10.1285604250759
27,"Strategy 3","Group 2",1370481.81945166,9.8276486656661
28,"Strategy 3","Group 2",3648882.57497837,9.87831614246751
29,"Strategy 3","Group 2",692781.756589031,10.0731286187152
30,"Strategy 3","Group 2",1415157.69885025,9.39980093340103
31,"Strategy 3","Group 2",1082872.32132672,9.30938331199044
32,"Strategy 3","Group 2",1669763.54222804,9.91414086548231
33,"Strategy 3","Group 2",926558.428271029,10.6011807015872
34,"Strategy 3","Group 2",1981876.99785811,9.18538430183561
35,"Strategy 3","Group 2",1016681.13721053,8.87689582404238
36,"Strategy 3","Group 2",682069.273096819,9.53825836808871
37,"Strategy 3","Group 2",976245.359446532,9.07365293853278
38,"Strategy 3","Group 2",556923.140682375,10.4734342849276
39,"Strategy 3","Group 2",1937602.093677,9.82683256586893
40,"Strategy 3","Group 2",1021696.09117401,10.3310588349083
41,"Strategy 3","Group 2",377816.416229994,8.95294908930044
42,"Strategy 3","Group 2",455624.842699957,11.7007902939056
43,"Strategy 3","Group 2",1107491.10630437,10.4841113430963
44,"Strategy 3","Group 2",2497894.81466034,10.6601926177274
45,"Strategy 3","Group 2",1679866.14207655,11.0027085311542
46,"Strategy 3","Group 2",2178098.86409332,9.99993059795463
47,"Strategy 3","Group 2",1397578.12535549,9.08385254108351
48,"Strategy 3","Group 2",1815568.1639962,9.88690974517515
49,"Strategy 3","Group 2",691439.00310649,8.55393859343938
50,"Strategy 3","Group 2",768140.750628762,10.3738477973549
51,"Strategy 3","Group 2",5501669.15504901,9.46841496172945
52,"Strategy 3","Group 2",1186991.9819092,9.18786251888932
53,"Strategy 3","Group 2",2079339.75651336,9.137551470255
54,"Strategy 3","Group 2",337082.335458078,10.6147580725548
55,"Strategy 3","Group 2",1674908.07458111,9.10265368229549
56,"Strategy 3","Group 2",1439335.19972689,9.69737329355142
57,"Strategy 3","Group 2",1801475.19034847,12.0380288953347
58,"Strategy 3","Group 2",1369449.08876375,10.7270912772768
59,"Strategy 3","Group 2",1466904.34551719,10.4871314698985
60,"Strategy 3","Group 2",710431.612226603,9.09913110850207
61,"Strategy 3","Group 2",512921.403450221,9.48450441787778
62,"Strategy 3","Group 2",624885.398774424,9.46705091624975
63,"Strategy 3","Group 2",1139933.46063905,9.42838743676223
64,"Strategy 3","Group 2",1097387.35319094,9.58160626903241
65,"Strategy 3","Group 2",698484.303800152,10.1923458616985
66,"Strategy 3","Group 2",1200561.37475054,8.15868779761594
67,"Strategy 3","Group 2",2583013.41796147,11.6971270033985
68,"Strategy 3","Group 2",1204505.23690932,10.2626845489548
69,"Strategy 3","Group 2",1277500.72288052,10.154870880923
70,"Strategy 3","Group 2",362744.870386813,8.89280838293186
71,"Strategy 3","Group 2",978802.006859384,11.0275932635442
72,"Strategy 3","Group 2",557792.785136846,9.63836893526245
73,"Strategy 3","Group 2",386847.961504511,9.42617941688372
74,"Strategy 3","Group 2",1737466.18108701,10.2196823448261
75,"Strategy 3","Group 2",983985.339129009,10.5920645605059
76,"Strategy 3","Group 2",1322107.92615497,10.6041824726106
77,"Strategy 3","Group 2",2279027.83999914,9.49468590659949
78,"Strategy 3","Group 2",4692144.24210362,9.88469374837273
79,"Strategy 3","Group 2",4083032.75699694,10.6404319557694
80,"Strategy 3","Group 2",1429049.45378697,9.35172471514587
81,"Strategy 3","Group 2",652845.566797966,10.0991416927119
82,"Strategy 3","Group 2",1966620.43363944,10.0760506466671
83,"Strategy 3","Group 2",1074021.43860268,9.54180050869179
84,"Strategy 3","Group 2",552042.863807195,9.51204466420796
85,"Strategy 3","Group 2",885013.411543773,9.68586500453475
86,"Strategy 3","Group 2",3630344.8709139,10.5545754490758
87,"Strategy 3","Group 2",712912.231997064,9.16765650011131
88,"Strategy 3","Group 2",590530.407087641,9.32832800639258
89,"Strategy 3","Group 2",1714282.75260963,9.87521257183937
90,"Strategy 3","Group 2",2897591.57970434,11.1425630113269
91,"Strategy 3","Group 2",1070820.39449428,9.43086601637657
92,"Strategy 3","Group 2",819317.806405655,10.1852548612821
93,"Strategy 3","Group 2",1468148.80467321,10.0704495344764
94,"Strategy 3","Group 2",1061248.39668863,9.71416975286667
95,"Strategy 3","Group 2",819610.377083055,10.1438776561458
96,"Strategy 3","Group 2",444843.650190059,9.52911744531072
97,"Strategy 3","Group 2",4220149.69733157,10.872529053417
98,"Strategy 3","Group 2",3199647.94028632,10.4693055629055
99,"Strategy 3","Group 2",757932.094088236,9.3883062394251
100,"Strategy 3","Group 2",420490.95803402,10.5592221646255
101,"Strategy 3","Group 2",571175.189941996,10.4893864918166
102,"Strategy 3","Group 2",293868.346140168,11.0761927224336
103,"Strategy 3","Group 2",946805.492836839,9.64430077024156
104,"Strategy 3","Group 2",924751.521462415,10.4820736013334
105,"Strategy 3","Group 2",1018861.6776904,11.8933271588223
106,"Strategy 3","Group 2",1638750.84767926,9.78543716265299
107,"Strategy 3","Group 2",1311824.06725792,10.1472916776462
108,"Strategy 3","Group 2",863042.981816336,8.92436207000837
109,"Strategy 3","Group 2",2323565.00681932,8.8077601449838
110,"Strategy 3","Group 2",2937755.69813008,9.48654924262195
111,"Strategy 3","Group 2",2078103.0245086,9.42588051970206
112,"Strategy 3","Group 2",2185884.81217974,10.5027493479883
113,"Strategy 3","Group 2",1245790.61257749,8.26747929044778
114,"Strategy 3","Group 2",1768295.03228337,10.5194991167791
115,"Strategy 3","Group 2",2786595.34529054,9.47136192149247
116,"Strategy 3","Group 2",1656733.86881383,9.06665177942888
117,"Strategy 3","Group 2",670221.81642264,11.2977853376688
118,"Strategy 3","Group 2",1215974.81132937,10.5910946741971
119,"Strategy 3","Group 2",1096225.17479156,9.8786969090464
120,"Strategy 3","Group 2",233686.068547265,9.38348825873106
121,"Strategy 3","Group 2",1310374.67299034,9.75523572808883
122,"Strategy 3","Group 2",383980.432954663,9.32458383748626
123,"Strategy 3","Group 2",1193200.32852409,8.96699461987729
124,"Strategy 3","Group 2",749301.477228602,11.0296736467034
125,"Strategy 3","Group 2",2506552.6645486,9.76529616946811
126,"Strategy 3","Group 2",1156636.14750221,10.5278605530537
127,"Strategy 3","Group 2",1482858.33419965,9.73654222892629
128,"Strategy 3","Group 2",920293.890756498,10.4241306541931
129,"Strategy 3","Group 2",655173.635459832,10.204008646877
130,"Strategy 3","Group 2",2051453.03965813,11.6360887963883
131,"Strategy 3","Group 2",1259960.30613821,10.3574036652826
132,"Strategy 3","Group 2",2713004.02468705,9.48167084252262
133,"Strategy 3","Group 2",1042717.72358174,9.52814358947807
134,"Strategy 3","Group 2",1001737.37668879,10.4237318306406
135,"Strategy 3","Group 2",1067730.86198001,10.3877692868868
136,"Strategy 3","Group 2",1186928.41592702,9.57179380361642
137,"Strategy 3","Group 2",1660877.61123914,8.4797979807208
138,"Strategy 3","Group 2",2719942.53075768,12.0900071869594
139,"Strategy 3","Group 2",1632432.4297281,10.3632188058632
140,"Strategy 3","Group 2",1794225.55185751,9.55748056683231
141,"Strategy 3","Group 2",1439993.51462463,9.49260902830111
142,"Strategy 3","Group 2",2694034.21108495,9.80637466581616
143,"Strategy 3","Group 2",776471.596372231,8.83603946837659
144,"Strategy 3","Group 2",2437481.30997804,9.59902296414165
145,"Strategy 3","Group 2",908446.215999809,8.91686893688205
146,"Strategy 3","Group 2",6480851.66726976,9.36655052859413
147,"Strategy 3","Group 2",776592.129678287,10.5886894480138
148,"Strategy 3","Group 2",620815.969389436,9.79320561498473
149,"Strategy 3","Group 2",800849.012507924,10.1835892248424
150,"Strategy 3","Group 2",745566.233058897,10.9290310667831
151,"Strategy 3","Group 2",1145944.77939896,9.7709605304983
152,"Strategy 3","Group 2",1665438.24428708,10.1845228337746
153,"Strategy 3","Group 2",961117.639481504,9.45079345986456
154,"Strategy 3","Group 2",2439282.80027868,10.3339290825013
155,"Strategy 3","Group 2",1348956.76897726,8.71198316040072
156,"Strategy 3","Group 2",2549331.9004626,10.0846024749232
157,"Strategy 3","Group 2",920403.597078144,8.9669964727847
158,"Strategy 3","Group 2",1002321.40877752,9.81009479819824
159,"Strategy 3","Group 2",588248.022492065,8.68675292419487
160,"Strategy 3","Group 2",497831.867356612,9.73222892816975
161,"Strategy 3","Group 2",1527157.53700042,10.9072435764752
162,"Strategy 3","Group 2",824267.722028986,9.46543773874119
163,"Strategy 3","Group 2",1272574.74975492,10.4137993881088
164,"Strategy 3","Group 2",1991487.2544083,9.5622132830066
165,"Strategy 3","Group 2",921983.956514565,11.196891920493
166,"Strategy 3","Group 2",966452.499122662,10.9126543494338
167,"Strategy 3","Group 2",1756510.00386208,10.0557841616272
168,"Strategy 3","Group 2",1596710.7416689,9.45162705127476
169,"Strategy 3","Group 2",1305447.5319779,10.171599574604
170,"Strategy 3","Group 2",901289.43493769,10.9782754815679
171,"Strategy 3","Group 2",2761022.36954972,9.2146848861071
172,"Strategy 3","Group 2",616733.410915092,10.0844968318865
173,"Strategy 3","Group 2",3074029.33789071,11.1664354225733
174,"Strategy 3","Group 2",668037.328472963,10.0944889773183
175,"Strategy 3","Group 2",1602099.36626941,10.243536741244
176,"Strategy 3","Group 2",909116.312887444,10.5142063394993
177,"Strategy 3","Group 2",550689.213779482,9.89056926679255
178,"Strategy 3","Group 2",1085348.63267993,9.09530185523602
179,"Strategy 3","Group 2",2078517.60004727,10.193253430334
180,"Strategy 3","Group 2",526407.930640014,9.77338109086483
181,"Strategy 3","Group 2",1749403.46953849,9.15313898924344
182,"Strategy 3","Group 2",1048935.88927227,9.92843347603389
183,"Strategy 3","Group 2",1136344.56533326,9.60041119171868
184,"Strategy 3","Group 2",680520.143391957,9.33305982702874
185,"Strategy 3","Group 2",2522068.32071271,10.2756812089244
186,"Strategy 3","Group 2",2647151.97528182,9.44901494151179
187,"Strategy 3","Group 2",621727.839367916,10.8021522182196
188,"Strategy 3","Group 2",993888.394986364,10.869344320573
189,"Strategy 3","Group 2",2421078.35138215,7.93433641435706
190,"Strategy 3","Group 2",2957461.11392066,10.1545284718294
191,"Strategy 3","Group 2",2002847.03352052,10.7013540767315
192,"Strategy 3","Group 2",2772669.11404776,10.7111317388256
193,"Strategy 3","Group 2",666234.733632287,10.409424759191
194,"Strategy 3","Group 2",1441989.9815336,9.94937606727954
195,"Strategy 3","Group 2",1104715.23418886,9.91620899970392
196,"Strategy 3","Group 2",8475895.7800823,10.7627223590117
197,"Strategy 3","Group 2",942746.073881158,10.4636841842622
198,"Strategy 3","Group 2",935852.32973462,11.0106156726851
199,"Strategy 3","Group 2",1020252.0320209,11.02006278749
200,"Strategy 3","Group 2",449475.798769846,9.43187604040135
201,"Strategy 3","Group 2",1053721.47221457,9.91333893664029
202,"Strategy 3","Group 2",526033.309614367,10.1728479295209
203,"Strategy 3","Group 2",1551481.35945324,9.24743959769997
204,"Strategy 3","Group 2",2683285.51379234,10.6868166683739
205,"Strategy 3","Group 2",3824313.68576612,9.65682668683861
206,"Strategy 3","Group 2",1265856.9952645,9.12329995864168
207,"Strategy 3","Group 2",1825488.8855032,8.66763518536154
208,"Strategy 3","Group 2",271799.196262042,9.2399467934881
209,"Strategy 3","Group 2",662024.168382196,9.15507054881315
